network,method,time,modularity,cunductance,accurary
10000_0.6_9,split_girvan_remerge,304.66051506996155,0.4053663747124502,0.4217823177633909,0.19907679279524576
10000_0.6_9,split_nx.girvan_mod,120.9428277015686,0.40529818654440614,0.4222209989313631,0.18842634809963654
10000_0.6_9,split_nx.girvan_mod_remerge,117.9860029220581,0.40469927389206434,0.3887389353171007,0.20471803853723194
10000_0.6_9,split_nx.girvan_con,207.5341670513153,0.40587705968995763,0.4220703026031932,0.19740807956444223
10000_0.6_9,split_nx.girvan_con_remerge,213.59671211242676,0.40571311435889695,0.42126201638604155,0.20159136655074858
10000_0.6_2,normal louvain,12.987425088882446,0.40618969419844253,0.4229866297616718,0.18420403505098354
10000_0.6_2,normal louvain,13.976017236709595,0.40627840624926315,0.42227777134064015,0.1921779042988741
10000_0.6_2,split_louvain,19.891470193862915,0.4061529985277107,0.4218899962209669,0.1964784750261702
10000_0.6_2,split_louvain_remerge,21.142409324645996,0.406318388564933,0.4214829336868281,0.1984425587143308
10000_0.6_2,split_girvan,285.45866203308105,0.4062193505669174,0.42229407969055643,0.19477330435418647
10000_0.6_2,split_girvan_remerge,303.264080286026,0.40621230387168555,0.4222799723493075,0.18789217980756448
10000_0.6_2,split_nx.girvan_mod,218.22907280921936,0.4058015684283652,0.4228430063013867,0.17695364071077085
10000_0.6_2,split_nx.girvan_mod_remerge,225.71213483810425,0.4061895762507429,0.4224392061853466,0.18329088696911155
10000_0.6_2,split_nx.girvan_con,402.8618495464325,0.40596194645314854,0.4208807037786876,0.20708255851707547
10000_0.6_2,split_nx.girvan_con_remerge,421.3319582939148,0.40622897520116963,0.42287373076885104,0.18831900173409372
10000_0.6_6,normal louvain,13.746654510498047,0.4062276216351162,0.4224518460704476,0.18985053267431778
10000_0.6_6,normal louvain,11.869626998901367,0.4061691823123048,0.4227087073920405,0.19646939544045652
10000_0.6_6,split_louvain,21.6098952293396,0.40630585414581594,0.42197377756352106,0.19393660917162917
10000_0.6_6,split_louvain_remerge,20.964324474334717,0.4063244202758682,0.4221384302328346,0.19898517186832582
10000_0.6_6,split_girvan,296.47971510887146,0.40597810161300996,0.4223546937102417,0.18695788888618242
10000_0.6_6,split_girvan_remerge,302.31867718696594,0.4060970274884468,0.422462690022847,0.19448925857838212
10000_0.6_6,split_nx.girvan_mod,232.2704131603241,0.40564018265130086,0.42139243308790775,0.1979535344588855
10000_0.6_6,split_nx.girvan_mod_remerge,226.45773792266846,0.4009498090719263,0.21696967633902375,0.1951921741933814
10000_0.6_6,split_nx.girvan_con,413.2678656578064,0.40589573530241857,0.42230696187588224,0.193110707895064
10000_0.6_6,split_nx.girvan_con_remerge,415.32380843162537,0.40610701914758524,0.4220604468870577,0.19923504622429075
10000_0.6_7,normal louvain,18.219067573547363,0.40659447168835827,0.42399209836562746,0.17328927603392952
10000_0.6_7,normal louvain,17.484797954559326,0.4067967363375172,0.42320306747835645,0.180531146260496
10000_0.6_7,split_louvain,32.000677824020386,0.4067337578713933,0.4223046910472458,0.1970854878627029
10000_0.6_7,split_louvain_remerge,29.231640815734863,0.40690644663770204,0.4228159438664518,0.18256054197660898
10000_0.6_7,split_girvan,444.7487988471985,0.4066878253465768,0.4220088804833304,0.19237861094038106
10000_0.6_7,split_girvan_remerge,432.1618802547455,0.40643997472922344,0.42317447736610647,0.186033069470884
10000_0.6_7,split_nx.girvan_mod,318.428275346756,0.40619342753429266,0.4233754878184154,0.17721609196869423
10000_0.6_7,split_nx.girvan_mod_remerge,322.92855072021484,0.40266855334995766,0.2874497958133213,0.20165888040349014
10000_0.6_7,split_nx.girvan_con,616.0398638248444,0.40679743012878805,0.4233531749304189,0.18162949056231875
10000_0.6_7,split_nx.girvan_con_remerge,568.0880701541901,0.4050046216160521,0.2988792564669238,0.19454787311967842
10000_0.6_1,normal louvain,24.351518392562866,0.40664423572669284,0.4225281149771013,0.19068394538253358
10000_0.6_1,normal louvain,18.78121256828308,0.40640080260340533,0.42202140142564215,0.1980883952096656
10000_0.6_1,split_louvain,32.22529125213623,0.4067960495837858,0.4229307410626503,0.18735346255622737
10000_0.6_1,split_louvain_remerge,29.583996057510376,0.40687610212313957,0.4234997160198606,0.18139433847869715
10000_0.6_1,split_girvan,423.56700110435486,0.4062989560643125,0.42281438317745423,0.18360436945066289
10000_0.6_1,split_girvan_remerge,449.5519902706146,0.4068786264654718,0.423203776279226,0.1897253978966503
10000_0.6_1,split_nx.girvan_mod,334.7982280254364,0.40664928064355427,0.42336341640257646,0.17565010757119204
10000_0.6_1,split_nx.girvan_mod_remerge,333.6226420402527,0.4040224622065725,0.2849073405524126,0.17562152553910718
10000_0.6_1,split_nx.girvan_con,630.692708492279,0.4066087098835379,0.4229036372387688,0.18935042079375466
10000_0.6_1,split_nx.girvan_con_remerge,602.791047334671,0.4051637905131856,0.31155914749318236,0.19479056065016925
10000_0.6_5,normal louvain,18.115737676620483,0.4063982528084607,0.4241205259414087,0.17927018683165974
10000_0.6_5,normal louvain,20.741260766983032,0.40612252452636827,0.42184500391269886,0.1998710908048738
10000_0.6_5,split_louvain,32.29630422592163,0.40620845906439557,0.4225794516631626,0.18543978450537194
10000_0.6_5,split_louvain_remerge,31.469662189483643,0.40632682522111546,0.42361750082451544,0.179360169076259
10000_0.6_5,split_girvan,437.418025970459,0.4062415798084694,0.4218655563073562,0.18521752518365373
10000_0.6_5,split_girvan_remerge,450.9475107192993,0.4061264944054082,0.4214174722391637,0.20518443839517445
10000_0.6_5,split_nx.girvan_mod,328.41279554367065,0.4056487394561855,0.42189335551682516,0.1922864032850235
10000_0.6_5,split_nx.girvan_mod_remerge,323.6941657066345,0.4052239055460538,0.3334733597507742,0.17829418524575136
10000_0.6_5,split_nx.girvan_con,593.6710772514343,0.40636826724030894,0.4234489077211141,0.18158676787013037
10000_0.6_5,split_nx.girvan_con_remerge,601.3940980434418,0.4054781181277742,0.3573832245979248,0.19100790648458893
10000_0.5_2,normal louvain,13.622028350830078,0.5041310617517194,0.5166462251110581,0.2574858310427866
10000_0.5_2,normal louvain,8.768932342529297,0.5042386397354088,0.5164589092507941,0.25851671288996614
10000_0.5_2,split_louvain,18.896756410598755,0.5041507600232239,0.5165454949064296,0.25520642626922885
10000_0.5_2,split_louvain_remerge,19.34538435935974,0.5040377564031244,0.5162316576270228,0.2511097470933077
10000_0.5_2,split_girvan,457.18382716178894,0.5042777884145422,0.5177161190177799,0.24116258340476548
10000_0.5_2,split_girvan_remerge,455.9625599384308,0.5041244137834892,0.5170666525312445,0.2458731525180629
10000_0.5_2,split_nx.girvan_mod,301.84007000923157,0.5034987769646555,0.5173335033159563,0.22848714741241227
10000_0.5_2,split_nx.girvan_mod_remerge,294.27379989624023,0.5006625715390571,0.39996472618239454,0.2585798770824475
10000_0.5_2,split_nx.girvan_con,519.6644947528839,0.5039356405190325,0.5166258276864195,0.25046434866965583
10000_0.5_2,split_nx.girvan_con_remerge,506.9125771522522,0.5021395976035952,0.3882250474343576,0.24615797128059852
10000_0.5_1,normal louvain,8.359386682510376,0.5037216634147816,0.5166817672119683,0.24323681190642138
10000_0.5_1,normal louvain,14.68456506729126,0.503421062803303,0.5157344211085975,0.2555190390013569
10000_0.5_1,split_louvain,20.000024795532227,0.5037126184856218,0.5168098765410359,0.24017016045368705
10000_0.5_1,split_louvain_remerge,19.302793502807617,0.5035879466042982,0.5164230349359178,0.24920441201503754
10000_0.5_1,split_girvan,463.08780336380005,0.5036474007753442,0.5160410301748009,0.2577728170754272
10000_0.5_1,split_girvan_remerge,471.0068190097809,0.5036532041356098,0.5167893808230917,0.24600057531336064
10000_0.5_1,split_nx.girvan_mod,296.92347621917725,0.5033109812292123,0.5165716158547335,0.23691145310506678
10000_0.5_1,split_nx.girvan_mod_remerge,307.58533692359924,0.49668729783558535,0.31192169723060914,0.2743253972143536
10000_0.5_1,split_nx.girvan_con,527.192902803421,0.503509573682164,0.5167072242832114,0.24025913516836414
10000_0.5_1,split_nx.girvan_con_remerge,512.2267167568207,0.5016189111494744,0.4052889522888736,0.25809549101067797
10000_0.5_9,normal louvain,9.969228267669678,0.5040243112598879,0.5171309954254248,0.2353844044347685
10000_0.5_9,normal louvain,8.703240394592285,0.5039178351409795,0.5160292907949224,0.2536024227696937
10000_0.5_9,split_louvain,20.242764949798584,0.5043796580469843,0.5179591295963317,0.22224379933287097
10000_0.5_9,split_louvain_remerge,19.453391551971436,0.504141315716522,0.5169120365751729,0.2384683751185375
10000_0.5_9,split_girvan,454.4739007949829,0.5042339141239934,0.5170334035143358,0.23444886059579023
10000_0.5_9,split_girvan_remerge,372.33334040641785,0.504111083236119,0.5169444009779185,0.24023813467832683
10000_0.5_9,split_nx.girvan_mod,157.1428894996643,0.5036428805746804,0.5172991339196865,0.22639290419750557
10000_0.5_9,split_nx.girvan_mod_remerge,149.87709641456604,0.5003745577275173,0.37100083122043936,0.2508700358005162
10000_0.5_9,split_nx.girvan_con,247.22220826148987,0.5037840127319299,0.5170554141051417,0.2282264234899584
10000_0.5_9,split_nx.girvan_con_remerge,202.31471276283264,0.5039067807152254,0.5175827022943376,0.22376557372906267
10000_0.5_5,normal louvain,15.409447431564331,0.5042584253825052,0.5172595744819399,0.23961585272767252
10000_0.5_5,normal louvain,14.097743511199951,0.5040586386110383,0.5157767293274089,0.26481685537238686
10000_0.5_5,split_louvain,29.344476461410522,0.5044522551632149,0.5174873528012559,0.2405099942512499
10000_0.5_5,split_louvain_remerge,30.360119104385376,0.5043842166417246,0.5173519554074475,0.24311314629298378
10000_0.5_5,split_girvan,696.8549330234528,0.5043530275073891,0.5171974651752584,0.24732744764746015
10000_0.5_5,split_girvan_remerge,663.4379770755768,0.5044464405591491,0.5167299495215065,0.2520782723858994
10000_0.5_5,split_nx.girvan_mod,454.7765986919403,0.5040327467198297,0.5172422890068658,0.2337226137791619
10000_0.5_5,split_nx.girvan_mod_remerge,461.1657509803772,0.50299114403454,0.4309716794978875,0.2306648428147873
10000_0.5_5,split_nx.girvan_con,758.5592169761658,0.5042079688171531,0.5173391109370502,0.23482179738243678
10000_0.5_5,split_nx.girvan_con_remerge,746.6739618778229,0.501813158488848,0.36467935732098367,0.24453079279837517
10000_0.4_0,normal louvain,10.171875476837158,0.6025918553593129,0.6127145618156147,0.31245591682709667
10000_0.4_0,normal louvain,7.4953837394714355,0.6025782690524226,0.6125871445669907,0.31649964371806727
10000_0.4_0,split_louvain,24.656251192092896,0.6026752987152699,0.6127962296080978,0.30855297434514156
10000_0.4_0,split_louvain_remerge,25.98177146911621,0.6027088044590573,0.6133057423334431,0.2991280923348068
10000_0.4_0,split_girvan,943.6976084709167,0.6027184368433972,0.6129329768505092,0.3069920994680284
10000_0.4_0,split_girvan_remerge,923.1350381374359,0.6026424576842482,0.6129175964331754,0.29502074762095715
10000_0.4_0,split_nx.girvan_mod,559.9037370681763,0.6025414204997898,0.6131537675075576,0.29058615553792405
10000_0.4_0,split_nx.girvan_mod_remerge,565.2759208679199,0.6007506609281235,0.5483831940459611,0.2899831003226302
10000_0.4_0,split_nx.girvan_con,918.2420327663422,0.6022054615003873,0.612712928938264,0.30094730791201224
10000_0.4_0,split_nx.girvan_con_remerge,926.2049560546875,0.6004534716911645,0.513896253319498,0.3034684610755512
10000_0.4_8,normal louvain,11.436755895614624,0.6017530094748923,0.6122853862663504,0.29792266046854404
10000_0.4_8,normal louvain,12.734390020370483,0.6018275682246318,0.6119415850651864,0.29808530852730764
10000_0.4_8,split_louvain,26.422353744506836,0.601912879441706,0.6124150028013808,0.2992991336166699
10000_0.4_8,split_louvain_remerge,26.49641251564026,0.6018757467465597,0.6124899308399768,0.2902653431441083
10000_0.4_8,split_girvan,940.2657959461212,0.6017716814421961,0.6115604075097385,0.30683854252194065
10000_0.4_8,split_girvan_remerge,938.5506851673126,0.6018929325487046,0.6125562681234868,0.2900805889617961
10000_0.4_8,split_nx.girvan_mod,572.9571182727814,0.6015755994020947,0.6125570276905288,0.2820860772742979
10000_0.4_8,split_nx.girvan_mod_remerge,566.5818326473236,0.6008754821886744,0.5683307183475688,0.30711363698761773
10000_0.4_8,split_nx.girvan_con,261.6599085330963,0.6016776599114072,0.6122715428324507,0.2921766656879318
10000_0.4_8,split_nx.girvan_con_remerge,178.98635625839233,0.6016111595081127,0.6118545305843425,0.3094350940528565
10000_0.4_9,normal louvain,11.173565149307251,0.602072075433842,0.6125274859713858,0.2982904642685361
10000_0.4_9,normal louvain,11.111475944519043,0.6019668714839473,0.6120067220486995,0.3049929022820784
10000_0.4_9,split_louvain,26.287460565567017,0.6020417397297666,0.6123078794714081,0.30211331569114147
10000_0.4_9,split_louvain_remerge,27.67226767539978,0.6019705528628988,0.6124578514086709,0.300450221028889
10000_0.4_9,split_girvan,949.5602538585663,0.6018927286815441,0.6124820643122773,0.2956211389438909
10000_0.4_9,split_girvan_remerge,759.121175289154,0.6020342841596696,0.6123212485922271,0.30074001968175246
10000_0.4_9,split_nx.girvan_mod,147.79894614219666,0.6015518293226904,0.6123716384012903,0.2934989693974312
10000_0.4_9,split_nx.girvan_mod_remerge,111.1421411037445,0.5989183799951456,0.4760079783153571,0.31806553043161634
10000_0.4_9,split_nx.girvan_con,170.68881630897522,0.6017203236471609,0.6126901278734189,0.2864825077202927
10000_0.4_9,split_nx.girvan_con_remerge,162.06375694274902,0.6007509620730748,0.5346422097859082,0.31075560917920864
10000_0.5_6,normal louvain,12.433522701263428,0.504051507162235,0.5160663819789446,0.25972417134837883
10000_0.5_6,normal louvain,10.713149547576904,0.5041477768757612,0.517089145466572,0.24819696049694434
10000_0.5_6,split_louvain,18.075713396072388,0.504078886809768,0.5171353446482034,0.24328073818750134
10000_0.5_6,split_louvain_remerge,19.270775079727173,0.5040933841097976,0.5162591952462969,0.2543896698550383
10000_0.5_6,split_girvan,468.9557156562805,0.5041033235266209,0.516799117324388,0.24859296768237457
10000_0.5_6,split_girvan_remerge,452.53747725486755,0.504113557559146,0.5168774570447467,0.24998313738485767
10000_0.5_6,split_nx.girvan_mod,301.6781554222107,0.503561961910316,0.5162881560717931,0.2454671562392414
10000_0.5_6,split_nx.girvan_mod_remerge,305.3969666957855,0.5008606555859912,0.3743357220895853,0.2460750793451507
10000_0.5_6,split_nx.girvan_con,509.9010784626007,0.5038816111169184,0.5164294581202356,0.25110266495779376
10000_0.5_6,split_nx.girvan_con_remerge,515.1287336349487,0.5018695148414647,0.41209044217843194,0.25499895565516484
10000_0.5_8,normal louvain,13.000207901000977,0.5044515243996681,0.5166573676416586,0.24682628219088382
10000_0.5_8,normal louvain,13.623382568359375,0.5043502057104273,0.5168520906498844,0.248753418767691
10000_0.5_8,split_louvain,27.70598864555359,0.5045290383779343,0.517194270408524,0.23574844785075602
10000_0.5_8,split_louvain_remerge,31.984137773513794,0.50460026323498,0.5177351370085705,0.2375197926034453
10000_0.5_8,split_girvan,653.3427698612213,0.504519712067147,0.5173338423742215,0.23886194503262173
10000_0.5_8,split_girvan_remerge,559.1952855587006,0.5043980108608412,0.5163644806971728,0.2541285830611442
10000_0.5_8,split_nx.girvan_mod,152.0178189277649,0.5041153468668125,0.5175169406202731,0.23049761627159152
10000_0.5_8,split_nx.girvan_mod_remerge,142.54894065856934,0.5009552294140683,0.3843217554673244,0.26067937896598026
10000_0.5_8,split_nx.girvan_con,248.30739188194275,0.5039108764374863,0.5166721237359926,0.24266859287371353
10000_0.5_8,split_nx.girvan_con_remerge,246.39406728744507,0.5028744967113968,0.4335540041971879,0.2457677411525478
10000_0.4_2,normal louvain,10.78033447265625,0.6020171597735537,0.6122339898619573,0.30144124088642976
10000_0.4_2,normal louvain,11.896497249603271,0.6019917366090993,0.6122840737422075,0.30453587687918277
10000_0.4_2,split_louvain,26.603102922439575,0.6020246056505781,0.6120867924128606,0.30720955375547687
10000_0.4_2,split_louvain_remerge,25.408448934555054,0.6020906448062836,0.6126618449099943,0.29586515344364306
10000_0.4_2,split_girvan,927.6671140193939,0.601983565535071,0.6119211504049287,0.31454738179453545
10000_0.4_2,split_girvan_remerge,920.866268157959,0.6019459807798816,0.6124090366016814,0.3031645111038655
10000_0.4_2,split_nx.girvan_mod,560.4633049964905,0.6017064634565104,0.6124446193873887,0.2914233277961769
10000_0.4_2,split_nx.girvan_mod_remerge,544.3097891807556,0.5996643500474199,0.48691855611926094,0.2992254573442758
10000_0.4_2,split_nx.girvan_con,930.4519693851471,0.6018435670435884,0.6122174906877944,0.30048061817874977
10000_0.4_2,split_nx.girvan_con_remerge,937.73987865448,0.6016727106967541,0.5993626988520167,0.3059995134095902
10000_0.4_5,normal louvain,13.70479679107666,0.6020273189757939,0.6125625084489195,0.3011387839718286
10000_0.4_5,normal louvain,12.35972785949707,0.6019303105875654,0.6123113616397786,0.29883996604091295
10000_0.4_5,split_louvain,27.31341314315796,0.6019979513537542,0.6123152998454047,0.3058518980541745
10000_0.4_5,split_louvain_remerge,27.135754585266113,0.6019141907311175,0.6120578866741574,0.31829506228425636
10000_0.4_5,split_girvan,955.7302703857422,0.6020537845404522,0.6125958352904344,0.29521106763107663
10000_0.4_5,split_girvan_remerge,943.2042098045349,0.6020243832807742,0.6129791326360683,0.28767873523362536
10000_0.4_5,split_nx.girvan_mod,570.4648826122284,0.6017176286782216,0.6129321152146002,0.2852397059911367
10000_0.4_5,split_nx.girvan_mod_remerge,570.8093156814575,0.6012482395938248,0.5835380553516577,0.29216215143498603
10000_0.4_5,split_nx.girvan_con,945.0904543399811,0.6015055133154996,0.6117840206616744,0.30133299700502003
10000_0.4_5,split_nx.girvan_con_remerge,938.7655119895935,0.60089129054851,0.5705077825204925,0.31303759990099944
10000_0.5_0,normal louvain,8.281250715255737,0.5040927408013425,0.5171546806892217,0.2351347711117586
10000_0.5_0,normal louvain,10.376923561096191,0.504026907542734,0.5165389582141203,0.2528109396495801
10000_0.5_0,split_louvain,8.453077554702759,0.5040700619204491,0.5165306272127528,0.250099770928871
10000_0.5_0,split_louvain_remerge,17.71805477142334,0.5041135513257141,0.5165390828526932,0.2550739719736942
10000_0.5_0,split_girvan,455.15067076683044,0.5039326656903049,0.5173809396358146,0.23572765075629604
10000_0.5_0,split_girvan_remerge,455.7080192565918,0.504036395274526,0.5163657572195757,0.254796658609561
10000_0.5_0,split_nx.girvan_mod,300.35353660583496,0.5031528968309357,0.5169178129520258,0.2246331104663387
10000_0.5_0,split_nx.girvan_mod_remerge,305.98975896835327,0.5011717435883906,0.3849718173851655,0.26589567238238804
10000_0.5_0,split_nx.girvan_con,501.7230055332184,0.5035477668224987,0.5166311205353176,0.23666646831794286
10000_0.5_0,split_nx.girvan_con_remerge,490.88014006614685,0.5017389347932754,0.39795421553393684,0.25570622180631536
10000_0.4_7,normal louvain,7.187651872634888,0.6023367085863714,0.6131825774645177,0.2921622354569564
10000_0.4_7,normal louvain,9.047133207321167,0.602416564445959,0.6124513648328033,0.3022594444120562
10000_0.4_7,split_louvain,18.362659692764282,0.6022289881076633,0.6122456451485556,0.3085674431580416
10000_0.4_7,split_louvain_remerge,18.047255992889404,0.6024076805592306,0.6131275350289311,0.28194191190090595
10000_0.4_7,split_girvan,615.9032878875732,0.6023385629462439,0.6121448431374596,0.30252565128835385
10000_0.4_7,split_girvan_remerge,625.6187500953674,0.6022332931656462,0.6124699864357306,0.30495623499656277
10000_0.4_7,split_nx.girvan_mod,380.9157683849335,0.6019178381304054,0.6120680244934573,0.3016154366369249
10000_0.4_7,split_nx.girvan_mod_remerge,375.6032509803772,0.601267852110298,0.5577912889880927,0.29130489138377613
10000_0.4_7,split_nx.girvan_con,613.3072926998138,0.6020119323610092,0.6126098592877713,0.28420609048535106
10000_0.4_7,split_nx.girvan_con_remerge,618.1924185752869,0.5966231258250143,0.3847814154727305,0.3002436253794091
10000_0.5_4,normal louvain,10.363505125045776,0.5037463615943674,0.515627826379767,0.2621883965426109
10000_0.5_4,normal louvain,10.266034841537476,0.5039076214352338,0.5165948114024237,0.24706822567174494
10000_0.5_4,split_louvain,19.656979084014893,0.5038535444209548,0.5164782088273017,0.25107449961525746
10000_0.5_4,split_louvain_remerge,20.03204917907715,0.5040569252682319,0.5167693778124423,0.24835182644833795
10000_0.5_4,split_girvan,473.47078466415405,0.5037933468100327,0.51588192965267,0.26390584588321764
10000_0.5_4,split_girvan_remerge,462.0076928138733,0.5039038219523679,0.5158395312041189,0.2619958814127762
10000_0.5_4,split_nx.girvan_mod,300.97467136383057,0.5034543613644507,0.5166944489228795,0.24145524645756822
10000_0.5_4,split_nx.girvan_mod_remerge,302.35391640663147,0.5005940840149,0.3830829057471734,0.24442045985094327
10000_0.5_4,split_nx.girvan_con,514.4886651039124,0.50341376484876,0.5159694752803842,0.2551628757742269
10000_0.5_4,split_nx.girvan_con_remerge,513.1076002120972,0.5017915395745837,0.40755902391522825,0.2536607280534238
1000_0.6_3,normal louvain,0.5625302791595459,0.35978968394797817,0.41258397189953566,0.6186958565576522
1000_0.6_3,normal louvain,0.8906679153442383,0.3569974311555024,0.4100567275865794,0.5594550092015627
1000_0.6_3,split_louvain,1.5830821990966797,0.36252037747192334,0.40887901653812575,0.7516305233980107
1000_0.6_3,split_louvain_remerge,1.6495084762573242,0.36023662438297904,0.4078248838732397,0.6915478341084675
1000_0.6_3,split_girvan,39.83679270744324,0.3622124490278359,0.40958091138613073,0.7309527596627963
1000_0.6_3,split_girvan_remerge,49.92412614822388,0.35151004489401205,0.412563391385221,0.5254068114451637
1000_0.6_3,split_nx.girvan_mod,72.37839031219482,0.3605004969986224,0.40664925687436715,0.7273688491256608
1000_0.6_3,split_nx.girvan_mod_remerge,56.89307141304016,0.35302686659161975,0.3027848090903835,0.6211709006112426
1000_0.6_3,split_nx.girvan_con,123.77060508728027,0.3573446350073689,0.4091822441172217,0.5978030837448353
1000_0.6_3,split_nx.girvan_con_remerge,67.34643292427063,0.35662511977471945,0.4096674694921447,0.6103591968867307
1000_0.6_7,normal louvain,1.601592779159546,0.36112938916258036,0.41071459894495543,0.6576711457124678
1000_0.6_7,normal louvain,1.1320204734802246,0.35910112444929654,0.41189969161516704,0.5721090503699199
1000_0.6_7,split_louvain,2.328131914138794,0.3637435441511467,0.4115933258677372,0.6567158574593519
1000_0.6_7,split_louvain_remerge,2.3750410079956055,0.363198471434623,0.4119448870650054,0.6364804818038265
1000_0.6_7,split_girvan,81.70486378669739,0.35739234912255774,0.41445615034036043,0.48119475417412905
1000_0.6_7,split_girvan_remerge,58.61039161682129,0.36250594207815556,0.41166558714693025,0.6344817602779386
1000_0.6_7,split_nx.girvan_mod,44.750935554504395,0.3639562746565437,0.4140507304299432,0.6562672252232389
1000_0.6_7,split_nx.girvan_mod_remerge,40.2820725440979,0.3412293574395505,0.20237272124528727,0.49522220040578574
1000_0.6_7,split_nx.girvan_con,115.08049750328064,0.3608882232802955,0.4080191127760848,0.6144530258530041
