i,size,mu,method,random,remerge,relative,time,modularity,conductance,jaccard
0,1000,0.4,None,False,True,False,6.410154342651367,0.5619952270317068,0.5992195105568252,0.9746040886841347
1,1000,0.4,None,False,True,False,6.835368871688843,0.5628005182067192,0.6017978997093869,0.941740770681757
2,1000,0.4,None,False,True,False,5.674661874771118,0.5636947347478328,0.6017830219528861,0.9279124651362368
