i,size,mu,method,random,remerge,relative,time,modularity,conductance,jaccard
5,10000,0.5,GN_conductance,False,False,False,439.00908064842224,0.5039460398436275,0.517238015421546,0.23572284757718961
6,10000,0.5,GN_conductance,False,False,False,456.68261790275574,0.5038308201340405,0.5167200288263646,0.25174760106399474
7,10000,0.5,GN_conductance,False,False,False,451.06721687316895,0.5041782544413524,0.5178163477238438,0.23284520494508387
8,10000,0.5,GN_conductance,False,False,False,434.7940754890442,0.5041114939842458,0.5171684437847339,0.23013576398145244
9,10000,0.5,GN_conductance,False,False,False,433.9266746044159,0.5039919016570601,0.5176274091998789,0.229185284886002
0,1000,0.6,GN_conductance,False,False,False,82.73934364318848,0.3662875396758034,0.42170141159141805,0.5281152963412987
1,1000,0.6,GN_conductance,False,False,False,63.120206356048584,0.3664147671494008,0.41640700082899396,0.5759245283018868
2,1000,0.6,GN_conductance,False,False,False,50.76728105545044,0.36062990595822275,0.40791782887803285,0.6599977091367264
3,1000,0.6,GN_conductance,False,False,False,60.4573016166687,0.3556373147847066,0.41519721965513356,0.5368304240897367
4,1000,0.6,GN_conductance,False,False,False,36.74641132354736,0.36253558779364614,0.4114992464190359,0.6159800528450746
5,1000,0.6,GN_conductance,False,False,False,62.44141912460327,0.3549848709457628,0.4118754353912296,0.4526351623185715
6,1000,0.6,GN_conductance,False,False,False,48.83397340774536,0.3590859733843218,0.408925972769165,0.5632449190492594
7,1000,0.6,GN_conductance,False,False,False,79.92788243293762,0.3618043934959163,0.41178352111128214,0.6182140402907881
8,1000,0.6,GN_conductance,False,False,False,68.66967630386353,0.36358758648333944,0.4130913165861765,0.6425839832033593
9,1000,0.6,GN_conductance,False,False,False,108.10296893119812,0.35818515569030906,0.4106968655749188,0.5118879804529649
0,10000,0.6,GN_conductance,False,False,False,346.6865758895874,0.4063475876302005,0.42378136108631104,0.17876092211916764
1,10000,0.6,GN_conductance,False,False,False,356.6065697669983,0.40654558351379905,0.422918646858082,0.191202688579684
2,10000,0.6,GN_conductance,False,False,False,364.94347047805786,0.4061417114087371,0.4240023467863896,0.17555565278263913
3,10000,0.6,GN_conductance,False,False,False,378.6256594657898,0.40621266916910703,0.422819762407467,0.18756932357725004
4,10000,0.6,GN_conductance,False,False,False,285.01480174064636,0.4060041397368277,0.4228424598074074,0.18484041829889028
5,10000,0.6,GN_conductance,False,False,False,269.3723306655884,0.40593778293275423,0.4220082274944399,0.18343970549795244
6,10000,0.6,GN_conductance,False,False,False,270.6730101108551,0.405707522004915,0.4213441257416751,0.19998110712261477
7,10000,0.6,GN_conductance,False,False,False,251.21142983436584,0.4061513287444311,0.42235437534038955,0.18524223171459997
8,10000,0.6,GN_conductance,False,False,False,271.51345109939575,0.40606003552388265,0.42176336600975295,0.1951656211910176
9,10000,0.6,GN_conductance,False,False,False,160.55563068389893,0.4057196532981903,0.4219132933551061,0.19128074500621872
