i,size,mu,method,random,remerge,relative,time,modularity,conductance,jaccard
7,1000,0.5,GN_modularity,False,False,False,75.62838006019592,0.46309270873577596,0.5076800443866902,0.7926524993547277
8,1000,0.5,GN_modularity,False,False,False,86.2592384815216,0.4627637354584147,0.5049912230639286,0.7988139296383823
9,1000,0.5,GN_modularity,False,False,False,56.206260681152344,0.4611316060829523,0.5018134083163626,0.8710168362979168
0,10000,0.5,GN_modularity,False,False,False,549.5927512645721,0.5033310756783632,0.5161921728151236,0.24852917677479336
1,10000,0.5,GN_modularity,False,False,False,571.5648427009583,0.5029583659729158,0.5164158368614953,0.23724815238430408
2,10000,0.5,GN_modularity,False,False,False,552.0445637702942,0.5034510540314763,0.5173189002770904,0.22761823870294912
3,10000,0.5,GN_modularity,False,False,False,570.0823314189911,0.5032552583593839,0.5164585973670548,0.24397768147314794
4,10000,0.5,GN_modularity,False,False,False,559.7763977050781,0.503230880027173,0.5171528195283686,0.22306130491955947
5,10000,0.5,GN_modularity,False,False,False,549.1090450286865,0.504043357158823,0.5179686921632317,0.22453768718911185
6,10000,0.5,GN_modularity,False,False,False,573.2365214824677,0.5034907667948438,0.516818147033178,0.23980534307649667
7,10000,0.5,GN_modularity,False,False,False,557.2168066501617,0.5038908533272608,0.51773863252605,0.22945266061659642
8,10000,0.5,GN_modularity,False,False,False,541.5296194553375,0.5039121395098343,0.5169909212659698,0.23330154876271209
9,10000,0.5,GN_modularity,False,False,False,536.7071254253387,0.5036575128880996,0.5167524448094762,0.23354276798009863
0,1000,0.6,GN_modularity,False,False,False,73.91255211830139,0.3684560065761455,0.425096707432118,0.5279155707960183
1,1000,0.6,GN_modularity,False,False,False,59.947052240371704,0.3669105734479874,0.41666870534899136,0.5899741442519199
2,1000,0.6,GN_modularity,False,False,False,52.26785898208618,0.3611825292889011,0.4113381291189646,0.6286112202264044
3,1000,0.6,GN_modularity,False,False,False,59.125524282455444,0.35742996427779056,0.4084239190478408,0.6440702360391479
4,1000,0.6,GN_modularity,False,False,False,40.949440717697144,0.3626716802031537,0.412829244792406,0.6063525406540872
5,1000,0.6,GN_modularity,False,False,False,54.410401582717896,0.3602764929788639,0.40978265502015776,0.5517849431409242
6,1000,0.6,GN_modularity,False,False,False,49.12852501869202,0.36026216842461256,0.4140063084518374,0.5521844258222649
7,1000,0.6,GN_modularity,False,False,False,74.40039896965027,0.3622471142584958,0.4109497087964664,0.6325608511878735
8,1000,0.6,GN_modularity,False,False,False,68.84556365013123,0.3624879374686325,0.41226397249398705,0.588802155291517
9,1000,0.6,GN_modularity,False,False,False,97.57176041603088,0.3596732211163547,0.41018462340098305,0.6120053777115657
0,10000,0.6,GN_modularity,False,False,False,413.26784563064575,0.4056648223586827,0.42175190820142916,0.18705697236125457
1,10000,0.6,GN_modularity,False,False,False,412.0870769023895,0.4065498626247148,0.4241827587688014,0.17393835793835793
2,10000,0.6,GN_modularity,False,False,False,427.9836595058441,0.40613032903085056,0.422948986095935,0.18482063614133207
3,10000,0.6,GN_modularity,False,False,False,433.6677122116089,0.4055857340821332,0.42269446315133663,0.18449422746996588
4,10000,0.6,GN_modularity,False,False,False,412.67863059043884,0.4056920817189028,0.4226714335906888,0.1878665701323804
5,10000,0.6,GN_modularity,False,False,False,403.8039553165436,0.4059331091121372,0.4245398433692189,0.1646619461097466
6,10000,0.6,GN_modularity,False,False,False,409.58226561546326,0.40582278949176803,0.4227883993781951,0.1826304453104187
7,10000,0.6,GN_modularity,False,False,False,382.36319231987,0.4061017134304517,0.42309366974464335,0.17576186054364343
8,10000,0.6,GN_modularity,False,False,False,418.4561583995819,0.4058342493702114,0.42290648734347414,0.18837020087557232
9,10000,0.6,GN_modularity,False,False,False,313.4002330303192,0.40553006466896147,0.4220163575294573,0.18937252623273904
